20170919123311,00-00-00-00-00-01,10.0.0.2,10.0.0.1,1,1,98,1,528000000,1,98,1,528000000,64.136126
20170919123311,00-00-00-00-00-01,10.0.0.1,10.0.0.2,1,0,0,0,538000000,0,0,0,538000000,0.000000
