20170918204424,00-00-00-00-00-01,10.0.0.1,10.0.0.2,1,0,0,0,634000000,0,0,0,634000000,0.000000
20170918204424,00-00-00-00-00-01,10.0.0.2,10.0.0.1,1,0,0,0,543000000,0,0,0,543000000,0.000000
