20170918204628,00-00-00-00-00-01,10.0.0.1,10.0.0.2,1,1,98,2,173000000,1,98,2,173000000,45.098942
20170918204628,00-00-00-00-00-01,10.0.0.2,10.0.0.1,1,1,98,2,97000000,1,98,2,97000000,46.733429
